Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Greece,20/10/2024,5724795,3666,39613,23,High income,European Region,10445365,,548070.3642,3792.399787,350.9690662,2.201933585,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Greenland,20/10/2024,11971,,21,,High income,European Region,56243,,212844.2651,373.3797984,,,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Grenada,20/10/2024,19693,,238,,Upper middle income,Region of the Americas,124610,,158037.0757,1909.959072,,,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,192751393,3035917,1507,725,187820.4344,2958.25229,1.468447985,0.706453078
Guadeloupe,20/10/2024,203235,,1021,,,,396051,,513153.609,2577.950819,,,18263910,105690,1,0,,,,,1310929,4286,1,0,,,,
Guam,20/10/2024,52287,,419,,High income,Western Pacific Region,170534,,306607.48,2456.988049,,,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
Guatemala,20/10/2024,1250393,0,20203,0,Upper middle income,Region of the Americas,17608483,,71010.8304,1147.34472,0,0,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,192751393,3035917,1507,725,187820.4344,2958.25229,1.468447985,0.706453078
Guernsey,20/10/2024,35326,,67,,,,63065,,560152.2239,1062.395941,,,18263910,105690,1,0,,,,,1310929,4286,1,0,,,,
Guinea,20/10/2024,38582,,468,,Lower middle income,African Region,13531906,,2851.187408,34.58492839,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Guinea-Bissau,20/10/2024,9614,,177,,Low income,African Region,2060721,,4665.357416,85.8922678,,,1944427,43529,12,0,2707.153873,60.60381847,0.016707157,0,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Guyana,20/10/2024,74491,0,1302,0,High income,Region of the Americas,804567,,92585.20422,1618.261748,0,0,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,192751393,3035917,1507,725,187820.4344,2958.25229,1.468447985,0.706453078
Haiti,20/10/2024,34569,15,860,0,Lower middle income,Region of the Americas,11447569,,3019.767778,75.12512045,1.310321868,0,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,192751393,3035917,1507,725,187820.4344,2958.25229,1.468447985,0.706453078
Vatican City,20/10/2024,26,,0,,,,511,,50880.62622,0,,,18263910,105690,1,0,,,,,1310929,4286,1,0,,,,
Honduras,20/10/2024,472910,0,11114,0,Lower middle income,Region of the Americas,10278345,,46010.32559,1081.302486,0,0,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,192751393,3035917,1507,725,187820.4344,2958.25229,1.468447985,0.706453078
Hungary,20/10/2024,2235887,526,49092,6,High income,European Region,9709786,,230271.5013,5055.930172,54.17215168,0.617933289,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Iceland,20/10/2024,210656,21,186,0,High income,European Region,370335,,568825.5228,502.2479647,56.70541537,0,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
India,20/10/2024,45044081,133,533652,1,Lower middle income,South-East Asia Region,1407563842,,32001.44793,379.1316487,0.094489497,0.000710447,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,61320651,808850,598,2,29818.36382,393.3191051,0.290789176,0.000972539
Indonesia,20/10/2024,6829668,44,162059,0,Upper middle income,South-East Asia Region,273753191,,24948.26809,591.9894464,0.16072872,0,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,61320651,808850,598,2,29818.36382,393.3191051,0.290789176,0.000972539
International commercial vessel,20/10/2024,29,,0,,,,,,,,,,18263910,105690,1,0,,,,,1310929,4286,1,0,,,,
American Samoa,20/10/2024,4,,0,,High income,,45035,,88.81980682,0,,,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,1310929,4286,1,0,,,,
International conveyance (Diamond Princess),20/10/2024,712,,13,,,,,,,,,,18263910,105690,1,0,,,,,1310929,4286,1,0,,,,
Kiribati,20/10/2024,2,,0,,Lower middle income,,128874,,15.5190341,0,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,1310929,4286,1,0,,,,
Solomon Islands,20/10/2024,5,,0,,Lower middle income,,707851,,7.063633448,0,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,1310929,4286,1,0,,,,
Vanuatu,20/10/2024,12,,0,,Lower middle income,,319137,,37.60140629,0,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,1310929,4286,1,0,,,,
Iran,20/10/2024,7627863,,146837,,Upper middle income,Eastern Mediterranean Region,87923432,,86755.74675,1670.055373,,,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,23417911,351975,0,0,30756.04211,462.2683007,0,0
Iraq,20/10/2024,2465545,,25375,,Upper middle income,Eastern Mediterranean Region,43533592,,56635.45981,582.8832135,,,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,23417911,351975,0,0,30756.04211,462.2683007,0,0
Ireland,20/10/2024,1750310,324,9900,3,High income,European Region,4986526,,351007.8961,1985.350122,64.97509489,0.601621249,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Isle of Man,20/10/2024,38008,,116,,High income,,84263,,451063.9308,1376.64218,,,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,1310929,4286,1,0,,,,
Israel,20/10/2024,4841558,0,12707,0,High income,European Region,8900059,,543991.6747,1427.743344,0,0,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Italy,20/10/2024,26826486,0,197542,0,High income,European Region,59240329,,452841.6107,3334.586477,0,0,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Jamaica,20/10/2024,157325,10,3619,0,Upper middle income,Region of the Americas,2827695,,55637.18859,1279.841001,3.536449299,0,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,192751393,3035917,1507,725,187820.4344,2958.25229,1.468447985,0.706453078
Japan,20/10/2024,33803572,,74694,,High income,Western Pacific Region,124612530,,271269.4462,599.4100272,,,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
Jersey,20/10/2024,66391,,161,,,,109618,,605657.8299,1468.736886,,,18263910,105690,1,0,,,,,1310929,4286,1,0,,,,
Jordan,20/10/2024,1746997,,14122,,Lower middle income,Eastern Mediterranean Region,11148278,,156705.5468,1266.74272,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,23417911,351975,0,0,30756.04211,462.2683007,0,0
Kazakhstan,20/10/2024,1504370,0,19072,0,Upper middle income,European Region,19196465,,78367.03268,993.5162542,0,0,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Kenya,20/10/2024,344109,0,5689,0,Lower middle income,African Region,53005614,,6491.934986,107.3282539,0,0,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Kiribati,20/10/2024,5085,,24,,Lower middle income,Western Pacific Region,128874,,39457.14419,186.2284091,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
Kosovo,20/10/2024,274279,,3212,,Upper middle income,European Region,1662009,,165028.5889,1932.600846,,,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Kuwait,20/10/2024,667290,,2570,,High income,Eastern Mediterranean Region,4250114,,157005.2003,604.6896624,,,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,23417911,351975,0,0,30756.04211,462.2683007,0,0
Kyrgyzstan,20/10/2024,88953,0,1024,0,Lower middle income,European Region,6527743,,13626.91515,156.8689209,0,0,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Laos,20/10/2024,219060,,671,,Lower middle income,Western Pacific Region,7425057,,29502.80382,90.36967662,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
Latvia,20/10/2024,977765,0,7475,0,High income,European Region,1873919,,521775.4876,3988.966439,0,0,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Lebanon,20/10/2024,1239904,,10947,,Lower middle income,Eastern Mediterranean Region,5592631,,221703.1662,1957.397154,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,23417911,351975,0,0,30756.04211,462.2683007,0,0
Lesotho,20/10/2024,36138,,709,,Lower middle income,African Region,2281454,,15839.89859,310.7667303,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Liberia,20/10/2024,7932,,294,,Low income,African Region,5193416,,1527.318435,56.61013868,,,1944427,43529,12,0,2707.153873,60.60381847,0.016707157,0,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Libya,20/10/2024,507269,,6437,,Upper middle income,Eastern Mediterranean Region,6735277,,75315.23945,955.7142193,,,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,23417911,351975,0,0,30756.04211,462.2683007,0,0
Liechtenstein,20/10/2024,21604,1,89,0,High income,,39039,,553395.3226,2279.771511,25.61541023,0,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,1310929,4286,1,0,,,,
Lithuania,20/10/2024,1411918,1681,9847,10,High income,European Region,2786651,,506671.9873,3533.632306,603.2330565,3.588536921,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Luxembourg,20/10/2024,395802,261,1000,0,High income,European Region,639321,,619097.4487,1564.159475,408.2456231,0,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Madagascar,20/10/2024,68575,1,1428,0,Low income,African Region,28915653,,2371.552875,49.38501648,0.034583345,0,1944427,43529,12,0,2707.153873,60.60381847,0.016707157,0,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Malawi,20/10/2024,89168,,2686,,Low income,African Region,19889742,,4483.114964,135.0444868,,,1944427,43529,12,0,2707.153873,60.60381847,0.016707157,0,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Malaysia,20/10/2024,5317527,897,37351,0,Upper middle income,Western Pacific Region,33573874,,158382.8843,1112.501941,26.71720279,0,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
Maldives,20/10/2024,186694,,316,,Upper middle income,South-East Asia Region,521457,,358023.768,605.9943581,,,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,61320651,808850,598,2,29818.36382,393.3191051,0.290789176,0.000972539
Mali,20/10/2024,33171,0,743,0,Low income,African Region,21904983,,1514.312976,33.91922285,0,0,1944427,43529,12,0,2707.153873,60.60381847,0.016707157,0,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Malta,20/10/2024,123509,9,1167,0,High income,European Region,526748,,234474.5495,2215.480647,17.085969,0,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Marshall Islands,20/10/2024,16297,,17,,Upper middle income,Western Pacific Region,42050,,387562.4257,404.2806183,,,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
Martinique,20/10/2024,230354,,1104,,,,368796,,624610.896,2993.524876,,,18263910,105690,1,0,,,,,1310929,4286,1,0,,,,
Mauritania,20/10/2024,63876,0,997,0,Lower middle income,African Region,4614974,,13841.03139,216.0358867,0,0,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Mauritius,20/10/2024,329121,53,1074,0,Upper middle income,African Region,1298915,,253381.4761,826.8439428,40.80328582,0,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Mayotte,20/10/2024,42027,,187,,,,316014,,132990.9434,591.7459353,,,18263910,105690,1,0,,,,,1310929,4286,1,0,,,,
Mexico,20/10/2024,7622298,32,334793,5,Upper middle income,Region of the Americas,126705138,,60157.76566,2642.300109,0.252554873,0.039461699,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,192751393,3035917,1507,725,187820.4344,2958.25229,1.468447985,0.706453078
Micronesia (Federated States of),20/10/2024,31765,,62,,Lower middle income,Western Pacific Region,113131,,280780.6879,548.0372312,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
Monaco,20/10/2024,17181,,67,,High income,European Region,36686,,468325.7919,1826.309764,,,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Mongolia,20/10/2024,1011489,,2136,,Upper middle income,Western Pacific Region,3347782,,302137.0567,638.0343762,,,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
Montenegro,20/10/2024,251280,0,2654,0,Upper middle income,European Region,627859,,400217.2462,4227.06372,0,0,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
Montserrat,20/10/2024,1403,,8,,,Region of the Americas,4417,,317636.4048,1811.184062,,,18263910,105690,1,0,,,,,192751393,3035917,1507,725,187820.4344,2958.25229,1.468447985,0.706453078
Morocco,20/10/2024,1279115,,16305,,Lower middle income,Eastern Mediterranean Region,37076584,,34499.26779,439.7654325,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,23417911,351975,0,0,30756.04211,462.2683007,0,0
Mozambique,20/10/2024,233845,0,2252,0,Low income,African Region,32077072,,7290.098049,70.20590907,0,0,1944427,43529,12,0,2707.153873,60.60381847,0.016707157,0,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Myanmar (Burma),20/10/2024,643209,13,19494,0,Lower middle income,South-East Asia Region,53798084,,11955.98341,362.3549121,0.241644294,0,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,61320651,808850,598,2,29818.36382,393.3191051,0.290789176,0.000972539
Namibia,20/10/2024,172556,,4110,,Upper middle income,African Region,2530151,,68199.88214,1624.408978,,,222903101,2541453,2792,9,88458.39816,1008.567671,1.107996464,0.003571622,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Nauru,20/10/2024,5393,,1,,High income,Western Pacific Region,12511,,431060.6666,79.9296619,,,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
Nepal,20/10/2024,1003450,,12031,,Lower middle income,South-East Asia Region,30034989,,33409.36799,400.566153,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,61320651,808850,598,2,29818.36382,393.3191051,0.290789176,0.000972539
Netherlands,20/10/2024,8641584,503,22986,0,High income,European Region,17501696,,493756.9479,1313.358431,28.74007182,0,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,280287965,2276414,56351,237,301123.0028,2445.62987,60.5398178,0.254617253
New Caledonia,20/10/2024,80203,,314,,High income,Western Pacific Region,287800,,278676.164,1091.035441,,,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
New Zealand,20/10/2024,2650294,,4435,,High income,Western Pacific Region,5129727,,516654.0052,864.5684264,,,455384475,3454756,56644,954,365604.5845,2773.644472,45.47653076,0.765917138,208578390,421551,1094,0,108391.3249,219.0661813,0.568515796,0
Nicaragua,20/10/2024,16194,0,245,0,Lower middle income,Region of the Americas,6850540,,2363.90124,35.76360404,0,0,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,192751393,3035917,1507,725,187820.4344,2958.25229,1.468447985,0.706453078
Niger,20/10/2024,9528,0,315,0,Low income,African Region,25252722,,377.3058603,12.47390281,0,0,1944427,43529,12,0,2707.153873,60.60381847,0.016707157,0,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
Nigeria,20/10/2024,267189,,3155,,Lower middle income,African Region,213401323,,1252.049407,14.7843507,,,78216440,927988,219,1,23026.80236,273.1982723,0.064473271,0.000294398,9045114,174423,117,0,7779.685905,150.0209013,0.100631485,0
